# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
28 1 98.098098 22.500000 0.62865840092026037 0.050283219176398601
28 2 98.098098 45.000000 0.62865840092026037 0.050283219176398601
28 3 98.098098 67.500000 0.62865840092026037 0.050283219176398601
29 0 101.601602 0.000000 0.62916027831250876 0.050751428805535376
29 1 101.601602 22.500000 0.62916027831250876 0.050751428805535376
29 2 101.601602 45.000000 0.62916027831250876 0.050751428805535376
29 3 101.601602 67.500000 0.62916027831250876 0.050751428805535376
30 0 105.105105 0.000000 0.6290006421471569 0.051148158817121217
30 1 105.105105 22.500000 0.6290006421471569 0.051148158817121217
30 2 105.105105 45.000000 0.6290006421471569 0.051148158817121217
30 3 105.105105 67.500000 0.6290006421471569 0.051148158817121217
31 0 108.608609 0.000000 0.62820599703495594 0.05140506908151922
31 1 108.608609 22.500000 0.62820599703495594 0.05140506908151922
31 2 108.608609 45.000000 0.62820599703495594 0.05140506908151922
31 3 108.608609 67.500000 0.62820599703495594 0.05140506908151922
32 0 112.112112 0.000000 0.6269129075720572 0.051477776984988684
32 1 112.112112 22.500000 0.6269129075720572 0.051477776984988684
32 2 112.112112 45.000000 0.6269129075720572 0.051477776984988684
32 3 112.112112 67.500000 0.6269129075720572 0.051477776984988684
33 0 115.615616 0.000000 0.62534426851398905 0.051353522622432445
33 1 115.615616 22.500000 0.62534426851398905 0.051353522622432445
33 2 115.615616 45.000000 0.62534426851398905 0.051353522622432445
33 3 115.615616 67.500000 0.62534426851398905 0.051353522622432445
34 0 119.119119 0.000000 0.62377047113880713 0.051053406612811922
34 1 119.119119 22.500000 0.62377047113880713 0.051053406612811922
34 2 119.119119 45.000000 0.62377047113880713 0.051053406612811922
34 3 119.119119 67.500000 0.62377047113880713 0.051053406612811922
35 0 122.622623 0.000000 0.62246250720553231 0.050628808330682146
35 1 122.622623 22.500000 0.62246250720553231 0.050628808330682146
35 2 122.622623 45.000000 0.62246250720553231 0.050628808330682146
35 3 122.622623 67.500000 0.62246250720553231 0.050628808330682146
36 0 126.126126 0.000000 0.62164533976725789 0.050152592296644323
36 1 126.126126 22.500000 0.62164533976725789 0.050152592296644323
36 2 126.126126 45.000000 0.62164533976725789 0.050152592296644323
36 3 126.126126 67.500000 0.62164533976725789 0.050152592296644323
37 0 129.629630 0.000000 0.62145954943214765 0.049706607341430377
37 1 129.629630 22.500000 0.62145954943214765 0.049706607341430377
37 2 129.629630 45.000000 0.62145954943214765 0.049706607341430377
37 3 129.629630 67.500000 0.62145954943214765 0.049706607341430377
38 0 133.133133 0.000000 0.62193757679139827 0.049367622656448916
38 1 133.133133 22.500000 0.62193757679139827 0.049367622656448916
38 2 133.133133 45.000000 0.62193757679139827 0.049367622656448916
38 3 133.133133 67.500000 0.62193757679139827 0.049367622656448916
39 0 136.636637 0.000000 0.62299829639724269 0.049194116685010954
39 1 136.636637 22.500000 0.62299829639724269 0.049194116685010954
39 2 136.636637 45.000000 0.62299829639724269 0.049194116685010954
39 3 136.636637 67.500000 0.62299829639724269 0.049194116685010954
40 0 140.140140 0.000000 0.62446067304770014 0.049216191736875164
40 1 140.140140 22.500000 0.62446067304770014 0.049216191736875164
40 2 140.140140 45.000000 0.62446067304770014 0.049216191736875164
40 3 140.140140 67.500000 0.62446067304770014 0.049216191736875164
