# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
83 2 290.790791 45.000000 0.62084870375539247 0.069067232957277319
83 3 290.790791 67.500000 0.62084870375539247 0.069067232957277319
84 0 294.294294 0.000000 0.62148575327617661 0.068340469808315027
84 1 294.294294 22.500000 0.62148575327617661 0.068340469808315027
84 2 294.294294 45.000000 0.62148575327617661 0.068340469808315027
84 3 294.294294 67.500000 0.62148575327617661 0.068340469808315027
85 0 297.797798 0.000000 0.62278517931420285 0.067833174145810984
85 1 297.797798 22.500000 0.62278517931420285 0.067833174145810984
85 2 297.797798 45.000000 0.62278517931420285 0.067833174145810984
85 3 297.797798 67.500000 0.62278517931420285 0.067833174145810984
86 0 301.301301 0.000000 0.62452575557197676 0.067633220919406531
86 1 301.301301 22.500000 0.62452575557197676 0.067633220919406531
86 2 301.301301 45.000000 0.62452575557197676 0.067633220919406531
86 3 301.301301 67.500000 0.62452575557197676 0.067633220919406531
87 0 304.804805 0.000000 0.62640944055658798 0.067775792411939442
87 1 304.804805 22.500000 0.62640944055658798 0.067775792411939442
87 2 304.804805 45.000000 0.62640944055658798 0.067775792411939442
87 3 304.804805 67.500000 0.62640944055658798 0.067775792411939442
88 0 308.308308 0.000000 0.62811210153343622 0.068237193046015512
88 1 308.308308 22.500000 0.62811210153343622 0.068237193046015512
88 2 308.308308 45.000000 0.62811210153343622 0.068237193046015512
88 3 308.308308 67.500000 0.62811210153343622 0.068237193046015512
89 0 311.811812 0.000000 0.62933927628089426 0.068938781761674159
89 1 311.811812 22.500000 0.62933927628089426 0.068938781761674159
89 2 311.811812 45.000000 0.62933927628089426 0.068938781761674159
89 3 311.811812 67.500000 0.62933927628089426 0.068938781761674159
90 0 315.315315 0.000000 0.62987738167743512 0.069760370383705625
90 1 315.315315 22.500000 0.62987738167743512 0.069760370383705625
90 2 315.315315 45.000000 0.62987738167743512 0.069760370383705625
90 3 315.315315 67.500000 0.62987738167743512 0.069760370383705625
91 0 318.818819 0.000000 0.62963127053367041 0.070560806126083481
91 1 318.818819 22.500000 0.62963127053367041 0.070560806126083481
91 2 318.818819 45.000000 0.62963127053367041 0.070560806126083481
91 3 318.818819 67.500000 0.62963127053367041 0.070560806126083481
92 0 322.322322 0.000000 0.62864127391937763 0.071202214580764076
92 1 322.322322 22.500000 0.62864127391937763 0.071202214580764076
92 2 322.322322 45.000000 0.62864127391937763 0.071202214580764076
92 3 322.322322 67.500000 0.62864127391937763 0.071202214580764076
93 0 325.825826 0.000000 0.6270765253893571 0.071573740779983505
93 1 325.825826 22.500000 0.6270765253893571 0.071573740779983505
93 2 325.825826 45.000000 0.6270765253893571 0.071573740779983505
93 3 325.825826 67.500000 0.6270765253893571 0.071573740779983505
94 0 329.329329 0.000000 0.62520572465419277 0.07161070160404967
94 1 329.329329 22.500000 0.62520572465419277 0.07161070160404967
94 2 329.329329 45.000000 0.62520572465419277 0.07161070160404967
94 3 329.329329 67.500000 0.62520572465419277 0.07161070160404967
95 0 332.832833 0.000000 0.62335062402164287 0.071305841740515213
95 1 332.832833 22.500000 0.62335062402164287 0.071305841740515213
95 2 332.832833 45.000000 0.62335062402164287 0.071305841740515213
95 3 332.832833 67.500000 0.62335062402164287 0.071305841740515213
96 0 336.336336 0.000000 0.62183054276799743 0.070710735418148873
96 1 336.336336 22.500000 0.62183054276799743 0.070710735418148873
96 2 336.336336 45.000000 0.62183054276799743 0.070710735418148873
96 3 336.336336 67.500000 0.62183054276799743 0.070710735418148873
97 0 339.839840 0.000000 0.62090758677441116 0.069927066511615565
97 1 339.839840 22.500000 0.62090758677441116 0.069927066511615565
97 2 339.839840 45.000000 0.62090758677441116 0.069927066511615565
97 3 339.839840 67.500000 0.62090758677441116 0.069927066511615565
98 0 343.343343 0.000000 0.62074186093292127 0.069089260470494643
98 1 343.343343 22.500000 0.62074186093292127 0.069089260470494643
98 2 343.343343 45.000000 0.62074186093292127 0.069089260470494643
98 3 343.343343 67.500000 0.62074186093292127 0.069089260470494643
99 0 346.846847 0.000000 0.62136406755870643 0.068341433550270267
99 1 346.846847 22.500000 0.62136406755870643 0.068341433550270267
99 2 346.846847 45.000000 0.62136406755870643 0.068341433550270267
99 3 346.846847 67.500000 0.62136406755870643 0.068341433550270267
100 0 350.350350 0.000000 0.62266994073031245 0.067812610692477057
100 1 350.350350 22.500000 0.62266994073031245 0.067812610692477057
100 2 350.350350 45.000000 0.62266994073031245 0.067812610692477057
100 3 350.350350 67.500000 0.62266994073031245 0.067812610692477057
101 0 353.853854 0.000000 0.6244374607243971 0.067594472156746188
101 1 353.853854 22.500000 0.6244374607243971 0.067594472156746188
101 2 353.853854 45.000000 0.6244374607243971 0.067594472156746188
101 3 353.853854 67.500000 0.6244374607243971 0.067594472156746188
102 0 357.357357 0.000000 0.62636416884355217 0.067725465683767305
102 1 357.357357 22.500000 0.62636416884355217 0.067725465683767305
102 2 357.357357 45.000000 0.62636416884355217 0.067725465683767305
102 3 357.357357 67.500000 0.62636416884355217 0.067725465683767305
103 0 360.860861 0.000000 0.62811858949115817 0.068184036362900213
103 1 360.860861 22.500000 0.62811858949115817 0.068184036362900213
103 2 360.860861 45.000000 0.62811858949115817 0.068184036362900213
103 3 360.860861 67.500000 0.62811858949115817 0.068184036362900213
104 0 364.364364 0.000000 0.6293972307975465 0.068892165223342752
104 1 364.364364 22.500000 0.6293972307975465 0.068892165223342752
104 2 364.364364 45.000000 0.6293972307975465 0.068892165223342752
104 3 364.364364 67.500000 0.6293972307975465 0.068892165223342752
105 0 367.867868 0.000000 0.62997737274910182 0.069728637077694708
105 1 367.867868 22.500000 0.62997737274910182 0.069728637077694708
105 2 367.867868 45.000000 0.62997737274910182 0.069728637077694708
105 3 367.867868 67.500000 0.62997737274910182 0.069728637077694708
106 0 371.371371 0.000000 0.62975626438934684 0.070549782295699887
106 1 371.371371 22.500000 0.62975626438934684 0.070549782295699887
106 2 371.371371 45.000000 0.62975626438934684 0.070549782295699887
